source_dataset,source_group,split
lap,MAL02532,train
lap,MAL02533,train
lap,MAL02534,validation
lap,MAL02535,train
lap,MAL02536,train
lap,MAL02537,train
lap,MAL02538,test
lap,MAL02539,train
lap,MAL02540,train
lap,MAL02541,train
lap,MAL02542,train
lap,MAL02543,train
lap,MAL02544,test
lap,MAL02545,test
lap,MAL02546,train
lap,MAL02547,train
lap,MAL02548,train
lap,MAL02549,train
lap,MAL02550,train
lap,MAL02551,train
lap,MAL02552,train
lap,MAL02553,train
lap,MAL02554,train
lap,MAL02555,train
lap,MAL02556,train
lap,MAL02557,test
lap,MAL02558,train
lap,MAL02559,train
lap,MAL02560,test
lap,MAL02561,train
lap,MAL02562,train
lap,MAL02563,train
lap,MAL02564,train
lap,MAL02565,train
lap,MAL02566,test
lap,MAL02567,validation
lap,MAL02568,train
lap,MAL02569,test
lap,MAL02570,train
lap,MAL02571,train
lap,MAL02572,test
lap,MAL02573,validation
lap,MAL02574,train
lap,MAL02575,train
lap,MAL02576,train
lap,MAL02577,train
lap,MAL02578,train
lap,MAL02579,train
lap,MAL02581,train
lap,MAL02582,train
lap,MAL02583,validation
lap,MAL02584,test
lap,MAL02585,train
lap,MAL02586,train
lap,MAL02588,test
lap,MAL02589,train
lap,MAL02590,train
lap,MAL02591,train
lap,MAL02592,train
lap,MAL02593,train
lap,MAL02594,test
lap,MAL02595,test
lap,MAL02596,validation
lap,MAL02597,train
lap,MAL02598,train
lap,MAL02599,test
lap,MAL02600,train
lap,MAL02601,train
lap,MAL02602,train
lap,MAL02603,train
lap,MAL02604,train
lap,MAL02605,validation
lap,MAL02606,train
lap,MAL02607,train
lap,MAL02608,train
lap,MAL02609,train
lap,MAL02610,validation
lap,MAL02611,train
lap,MAL02612,train
lap,MAL02613,train
lap,MAL02614,train
lap,MAL02615,train
lap,MAL02616,train
lap,MAL02617,test
lap,MAL02618,train
lap,MAL02619,train
lap,MAL02620,validation
lap,MAL02621,test
lap,MAL02622,train
lap,MAL02623,train
lap,MAL02624,train
lap,MAL02625,train
lap,MAL02626,train
lap,MAL02628,test
lap,MAL02629,train
lap,MAL02630,train
lap,MAL02631,train
lap,MAL02632,validation
lap,MAL02633,train
lap,MAL02634,train
lap,MAL02636,validation
lap,MAL02639,test
lap,MAL02642,train
lap,MAL02645,validation
lap,MAL02646,train
lap,MAL02647,validation
lap,MAL02648,validation
lap,MAL02649,train
lap,MAL02650,test
lap,MAL02652,train
lap,MAL02653,test
lap,MAL02654,train
lap,MAL02655,train
lap,MAL02656,train
lap,MAL02657,train
lap,MAL02658,train
lap,MAL02659,train
lap,MAL02660,train
lap,MAL02661,train
lap,MAL02662,train
lap,MAL02664,test
lap,MAL02665,train
lap,MAL02666,train
lap,MAL02667,train
lap,MAL02668,validation
lap,MAL02669,train
lap,MAL02670,validation
lap,MAL02671,test
lap,MAL02672,train
lap,MAL02673,train
lap,MAL02674,validation
lap,MAL02675,train
lap,MAL02676,train
lap,MAL02677,test
lap,MAL02678,train
lap,MAL02679,train
lap,MAL02680,train
lap,MAL02681,train
lap,MAL02682,train
lap,MAL02683,train
lap,MAL02684,test
lap,MAL02685,train
lap,MAL02686,train
lap,MAL02687,test
lap,MAL02688,test
lap,MAL02689,train
lap,MAL02690,validation
lap,MAL02692,train
lap,MAL02693,test
lap,MAL02694,train
lap,MAL02695,validation
lap,MAL02696,train
lap,MAL02697,train
lap,MAL02698,train
lap,MAL02699,train
lap,MAL02700,train
lap,MAL02701,validation
lap,MAL02702,test
lap,MAL02703,train
lap,MAL02704,train
lap,MAL02705,test
lap,MAL02706,train
lap,MAL02707,train
lap,MAL02708,train
lap,MAL02709,train
lap,MAL02710,train
lap,MAL02712,train
lap,MAL02713,train
lap,MAL02714,test
lap,MAL02715,train
lap,MAL02716,validation
lap,MAL02717,train
lap,MAL02718,train
lap,MAL02719,train
lap,MAL02721,validation
lap,MAL02722,train
lap,MAL02723,train
lap,MAL02724,validation
lap,MAL02725,train
lap,MAL02726,train
lap,MAL02727,train
lap,MAL02728,test
lap,MAL02729,train
lap,MAL02730,train
lap,MAL02731,validation
lap,MAL02732,train
lap,MAL02733,train
lap,MAL02734,train
lap,MAL02735,train
lap,MAL02736,train
lap,MAL02737,train
lap,MAL02738,train
lap,MAL02739,test
lap,MAL02740,train
lap,MAL02741,train
lap,MAL02742,test
lap,MAL02743,train
lap,MAL02744,train
lap,MAL02745,train
lap,MAL02746,train
lap,MAL02747,test
lap,MAL02748,train
lap,MAL02749,test
lap,MAL02750,train
lap,MAL02751,train
lap,MAL02752,train
lap,MAL02753,test
lap,MAL02754,train
lap,MAL02755,train
lap,MAL02756,test
lap,MAL02757,train
lap,MAL02758,train
lap,MAL02759,train
lap,MAL02760,train
lap,MAL02761,train
lap,MAL02762,train
lap,MAL02765,train
lap,MAL02766,validation
lap,MAL02767,train
lap,MAL02768,train
lap,MAL02769,train
lap,MAL02770,train
lap,MAL02771,train
lap,MAL02772,test
lap,MAL02775,train
lap,MAL02776,train
lap,MAL02777,train
lap,MAL02778,train
lap,MAL02779,validation
lap,MAL02780,train
lap,MAL02781,train
lap,MAL02782,train
lap,MAL02783,test
lap,MAL02784,train
lap,MAL02785,train
lap,MAL02786,train
lap,MAL02787,test
lap,MAL02788,train
lap,MAL02789,train
lap,MAL02790,train
lap,MAL02791,train
lap,MAL02792,train
lap,MAL02793,validation
lap,MAL02794,train
lap,MAL02795,train
lap,MAL02796,train
lap,MAL02797,train
lap,MAL02798,train
lap,MAL02799,train
lap,MAL02800,train
lap,MAL02801,test
lap,MAL02802,train
lap,MAL02803,test
lap,MAL02804,train
lap,MAL02805,test
lap,MAL02806,train
lap,MAL02808,train
lap,MAL02809,train
lap,MAL02810,train
lap,MAL02811,train
lap,MAL02813,test
lap,MAL02814,train
lap,MAL02815,train
lap,MAL02816,test
lap,MAL02817,validation
lap,MAL02818,train
lap,MAL02819,train
lap,MAL02820,train
lap,MAL02821,train
lap,MAL02822,train
lap,MAL02823,train
lap,MAL02824,validation
lap,MAL02825,train
lap,MAL02826,train
lap,MAL02827,train
lap,MAL02828,test
lap,MAL02829,train
lap,MAL02830,train
lap,MAL02831,validation
lap,MAL02832,train
lap,MAL02833,train
lap,MAL02834,test
lap,MAL02835,train
lap,MAL02836,train
lap,MAL02837,train
lap,MAL02838,train
lap,MAL02839,train
lap,MAL02840,train
lap,MAL02841,validation
lap,MAL02842,validation
lap,MAL02847,test
lap,MAL02848,train
lap,MAL02851,test
lap,MAL02852,train
lap,MAL02858,train
lap,MAL02859,train
lap,MAL02861,train
lap,MAL02862,train
lap,MAL02863,train
lap,MAL02864,train
lap,MAL02866,train
lap,MAL02867,test
lap,MAL02868,test
lap,MAL02869,train
lap,MAL02870,train
lap,MAL02871,validation
lap,MAL02872,train
lap,MAL02873,train
lap,MAL02874,validation
lap,MAL02875,validation
lap,MAL02876,validation
lap,MAL02881,validation
lap,MAL02882,test
lap,MAL02883,train
lap,MAL02884,train
lap,MAL02885,train
lap,MAL02889,test
lap,MAL02890,train
lap,MAL02891,validation
lap,MAL02892,train
lap,MAL02894,train
lap,MAL02895,train
lap,MAL02896,validation
lap,MAL02897,train
lap,MAL02899,train
lap,MAL02901,train
lap,MAL02903,train
lap,MAL02904,test
lap,MAL02905,train
lap,MAL02906,train
lap,MAL02907,train
lap,MAL02911,test
lap,MAL02912,train
lap,MAL02913,train
lap,MAL02915,train
lap,MAL02916,train
lap,MAL02917,train
lap,MAL02920,test
lap,MAL02921,train
lap,MAL02922,train
lap,MAL02923,train
lap,MAL02924,train
lap,MAL02926,test
lap,MAL02927,validation
lap,MAL02928,train
lap,MAL02929,train
lap,MAL02930,train
lap,MAL02931,train
lap,MAL02933,test
lap,MAL02934,train
lap,MAL02935,train
lap,MAL02936,test
lap,MAL02937,validation
lap,MAL02938,train
lap,MAL02941,train
lap,MAL02942,train
lap,MAL02943,test
lap,MAL02944,train
lap,MAL02945,train
lap,MAL02946,train
lap,MAL02947,train
lap,MAL02948,train
lap,MAL02950,train
lap,MAL02951,validation
lap,MAL02952,train
lap,MAL02953,train
lap,MAL02954,train
lap,MAL02955,train
lap,MAL02956,train
lap,MAL02957,train
lap,MAL02958,train
lap,MAL02959,test
lap,MAL02960,train
lap,MAL02961,train
lap,MAL02962,train
lap,MAL02963,train
lap,MAL02964,train
lap,MAL02965,validation
lap,MAL02966,train
lap,MAL02967,train
lap,MAL02969,train
lap,MAL02970,train
lap,MAL02971,train
lap,MAL02972,train
lap,MAL02973,train
lap,MAL02974,train
lap,MAL02977,train
lap,MAL02978,train
lap,MAL02979,train
lap,MAL02980,train
lap,MAL02981,train
lap,MAL02982,train
lap,MAL02983,train
lap,MAL02985,train
lap,MAL02986,train
lap,MAL02987,test
lap,MAL02988,train
lap,MAL02989,train
lap,MAL02990,train
lap,MAL02991,train
lap,MAL02993,train
lap,MAL02994,train
lap,MAL02997,train
lap,MAL02998,train
lap,MAL02999,train
lap,MAL03000,train
lap,MAL03001,validation
lap,MAL03002,train
lap,MAL03003,train
lap,MAL03004,test
lap,MAL03005,test
lap,MAL03006,validation
lap,MAL03007,validation
lap,MAL03008,train
lap,MAL03009,train
lap,MAL03010,train
lap,MAL03011,test
lap,MAL03012,train
lap,MAL03014,train
lap,MAL03015,train
lap,MAL03016,test
lap,MAL03019,test
lap,MAL03020,train
lap,MAL03021,validation
lap,MAL03022,train
lap,MAL03023,train
lap,MAL03024,train
lap,MAL03025,train
lap,MAL03026,validation
lap,MAL03027,train
lap,MAL03031,train
lap,MAL03032,test
lap,MAL03033,train
lap,MAL03034,train
lap,MAL03035,train
lap,MAL03036,train
lap,MAL03037,train
lap,MAL03038,train
lap,MAL03039,train
lap,MAL03040,train
lap,MAL03043,test
lap,MAL03044,train
lap,MAL03046,validation
lap,MAL03048,train
lap,MAL03050,train
lap,MAL03051,train
lap,MAL03053,train
lap,MAL03054,train
lap,MAL03056,train
lap,MAL03057,train
lap,MAL03058,train
lap,MAL03059,train
lap,MAL03060,validation
lap,MAL03061,train
lap,MAL03062,test
lap,MAL03063,test
lap,MAL03064,train
lap,MAL03065,train
lap,MAL03066,train
lap,MAL03067,train
lap,MAL03069,validation
lap,MAL03070,train
lap,MAL03071,train
lap,MAL03072,train
lap,MAL03073,train
lap,MAL03074,train
lap,MAL03075,train
lap,MAL03076,train
lap,MAL03077,train
lap,MAL03078,train
lap,MAL03079,train
lap,MAL03080,train
lap,MAL03081,train
lap,MAL03082,test
lap,MAL03085,test
lap,MAL03086,train
lap,MAL03087,train
lap,MAL03088,train
lap,MAL03089,train
lap,MAL03090,train
lap,MAL03091,train
lap,MAL03092,train
lap,MAL03093,validation
lap,MAL03094,train
lap,MAL03095,train
lap,MAL03098,train
lap,MAL03099,train
lap,MAL03100,train
lap,MAL03101,train
lap,MAL03102,train
lap,MAL03104,train
lap,MAL03105,train
lap,MAL03107,train
lap,MAL03108,test
lap,MAL03109,train
lap,MAL03110,validation
lap,MAL03111,train
lap,MAL03112,train
lap,MAL03113,train
lap,MAL03114,train
lap,MAL03115,train
lap,MAL03116,train
lap,MAL03120,train
lap,MAL03121,test
lap,MAL03125,train
lap,MAL03127,test
lap,MAL03129,test
lap,MAL03130,train
lap,MAL03131,train
lap,MAL03132,validation
lap,MAL03135,train
lap,MAL03136,validation
lap,MAL03137,train
lap,MAL03138,train
lap,MAL03140,train
lap,MAL03146,train
lap,MAL03147,train
lap,MAL03151,train
lap,MAL03152,train
lap,MAL03153,test
lap,MAL03154,train
lap,MAL03155,validation
lap,MAL03157,validation
lap,MAL03159,train
lap,MAL03160,train
lap,MAL03162,test
lap,MAL03164,train
lap,MAL03165,train
lap,MAL03166,train
lap,MAL03167,train
lap,MAL03171,train
lap,MAL03174,train
lap,MAL03175,test
lap,MAL03176,train
lap,MAL03178,train
lap,MAL03180,train
lap,MAL03182,validation
lap,MAL03183,train
lap,MAL03185,train
lap,MAL03186,train
lap,MAL03190,train
lap,MAL03192,test
lap,MAL03193,train
lap,MAL03194,test
lap,MAL03196,train
lap,MAL03199,train
lap,MAL03201,train
lap,MAL03202,train
lap,MAL03203,train
lap,MAL03205,train
lap,MAL03210,train
lap,MAL03211,train
lap,MAL03213,train
lap,MAL03214,train
lap,MAL03215,train
lap,MAL03218,test
lap,MAL03219,train
lap,MAL03220,train
lap,MAL03221,validation
lap,MAL03222,train
lap,MAL03223,train
lap,MAL03225,train
lap,MAL03226,train
lap,MAL03227,train
lap,MAL03228,test
lap,MAL03229,train
lap,MAL03230,train
lap,MAL03231,train
lap,MAL03234,train
lap,MAL03235,train
lap,MAL03239,train
lap,MAL03243,train
lap,MAL03245,train
lap,MAL03247,train
lap,MAL03248,train
lap,MAL03249,train
lap,MAL03250,test
lap,MAL03251,train
lap,MAL03252,train
lap,MAL03254,train
lap,MAL03256,train
lap,MAL03258,train
lap,MAL03259,train
lap,MAL03264,train
lap,MAL03265,train
lap,MAL03266,test
lap,MAL03267,test
lap,MAL03268,train
lap,MAL03269,test
lap,MAL03270,train
lap,MAL03271,train
lap,MAL03272,train
lap,MAL03273,train
lap,MAL03274,train
lap,MAL03275,validation
lap,MAL03276,train
lap,MAL03277,test
lap,MAL03278,test
lap,MAL03279,train
lap,MAL03280,test
lap,MAL03281,validation
lap,MAL03285,test
lap,MAL03286,train
lap,MAL03287,train
lap,MAL03288,train
lap,MAL03290,test
lap,MAL03294,train
lap,MAL03295,train
lap,MAL03297,validation
lap,MAL03298,train
lap,MAL03299,test
lap,MAL03300,train
lap,MAL03301,train
lap,MAL03302,train
lap,MAL03303,train
lap,MAL03305,train
lap,MAL03306,train
lap,MAL03307,train
lap,MAL03308,train
lap,MAL03309,train
lap,MAL03312,train
lap,MAL03313,test
lap,MAL03315,test
lap,MAL03317,train
lap,MAL03318,train
lap,MAL03320,train
lap,MAL03322,train
lap,MAL03323,train
lap,MAL03324,train
lap,MAL03325,test
lap,MAL03326,train
lap,MAL03327,train
lap,MAL03328,train
lap,MAL03329,validation
lap,MAL03332,train
lap,MAL03334,train
lap,MAL03335,train
lap,MAL03336,train
lap,MAL03342,test
lap,MAL03345,train
lap,MAL03349,train
lap,MAL03350,train
lap,MAL03352,test
lap,MAL03354,test
lap,MAL03355,train
lap,MAL03356,train
lap,MAL03358,train
lap,MAL03359,train
lap,MAL03361,train
lap,MAL03362,train
lap,MAL03363,test
lap,MAL03366,train
lap,MAL03367,train
lap,MAL03369,train
lap,MAL03370,train
lap,MAL03371,validation
lap,MAL03372,train
lap,MAL03375,train
lap,MAL03377,train
lap,MAL03378,train
lap,MAL03379,test
lap,MAL03380,train
lap,MAL03381,train
lap,MAL03382,train
lap,MAL03383,train
lap,MAL03384,train
lap,MAL03385,train
lap,MAL03388,train
lap,MAL03389,train
lap,MAL03390,train
lap,MAL03391,train
lap,MAL03392,train
lap,MAL03393,validation
lap,MAL03394,train
lap,MAL03396,train
lap,MAL03398,train
lap,MAL03399,train
lap,MAL03401,train
lap,MAL03402,validation
lap,MAL03403,test
lap,MAL03406,train
lap,MAL03407,train
lap,MAL03410,train
lap,MAL03411,train
lap,MAL03414,train
lap,MAL03417,test
lap,MAL03418,train
lap,MAL03419,train
lap,MAL03420,train
lap,MAL03421,test
lap,MAL03422,train
lap,MAL03424,train
lap,MAL03425,test
lap,MAL03427,train
lap,MAL03428,test
lap,MAL03429,train
lap,MAL03430,train
lap,MAL03432,train
lap,MAL03433,train
lap,MAL03434,train
lap,MAL03435,test
lap,MAL03436,train
lap,MAL03437,train
lap,MAL03438,validation
lap,MAL03439,train
lap,MAL03442,train
lap,MAL03444,train
lap,MAL03446,train
lap,MAL03447,train
lap,MAL03448,validation
lap,MAL03449,test
lap,MAL03451,train
lap,MAL03452,train
lap,MAL03454,test
lap,MAL03455,train
lap,MAL03456,train
lap,MAL03457,train
lap,MAL03458,train
lap,MAL03460,train
lap,MAL03461,train
lap,MAL03462,train
lap,MAL03463,train
lap,MAL03464,validation
lap,MAL03465,train
lap,MAL03466,train
lap,MAL03467,train
lap,MAL03468,train
lap,MAL03470,train
lap,MAL03472,train
lap,MAL03473,train
lap,MAL03474,train
lap,MAL03475,train
lap,MAL03478,train
lap,MAL03479,train
lap,MAL03480,validation
lap,MAL03481,train
lap,MAL03482,train
lap,MAL03483,train
lap,MAL03484,train
lap,MAL03485,test
lap,MAL03486,train
lap,MAL03488,test
lap,MAL03490,test
lap,MAL03493,validation
lap,MAL03496,train
lap,MAL03497,validation
lap,MAL03498,train
lap,MAL03499,test
lap,MAL03500,train
lap,MAL03501,train
lap,MAL03503,validation
lap,MAL03505,train
lap,MAL03506,validation
lap,MAL03507,train
lap,MAL03508,train
lap,MAL03509,train
lap,MAL03511,test
lap,MAL03512,train
lap,MAL03513,train
lap,MAL03514,train
lap,MAL03515,train
lap,MAL03516,train
lap,MAL03517,train
lap,MAL03518,test
lap,MAL03519,train
lap,MAL03522,test
lap,MAL03525,train
lap,MAL03526,train
lap,MAL03527,train
lap,MAL03529,test
lap,MAL03530,train
lap,MAL03531,train
lap,MAL03532,train
lap,MAL03533,train
lap,MAL03534,train
lap,MAL03535,train
lap,MAL03536,train
lap,MAL03537,train
lap,MAL03538,train
lap,MAL03539,train
lap,MAL03540,train
lap,MAL03541,train
lap,MAL03542,train
lap,MAL03543,train
lap,MAL03545,train
lap,MAL03546,train
lap,MAL03547,train
lap,MAL03549,test
lap,MAL03550,train
lap,MAL03551,train
lap,MAL03553,train
lap,MAL03556,train
lap,MAL03557,train
lap,MAL03558,train
lap,MAL03559,train
lap,MAL03560,train
lap,MAL03561,validation
lap,MAL03562,train
lap,MAL03563,train
lap,MAL03564,train
lap,MAL03565,train
lap,MAL03566,train
lap,MAL03567,train
lap,MAL03568,validation
lap,MAL03569,train
lap,MAL03570,train
lap,MAL03571,train
lap,MAL03572,train
lap,MAL03573,test
lap,MAL03574,train
lap,MAL03575,train
lap,MAL03576,train
lap,MAL03577,train
lap,MAL03578,train
lap,MAL03579,train
lap,MAL03580,validation
lap,MAL03581,train
lap,MAL03582,validation
lap,MAL03583,train
lap,MAL03584,train
lap,MAL03586,test
lap,MAL03587,train
lap,MAL03588,train
lap,MAL03593,train
lap,MAL03594,train
lap,MAL03595,train
lap,MAL03596,test
lap,MAL03597,train
lap,MAL03599,train
lap,MAL03600,train
lap,MAL03602,train
lap,MAL03603,train
lap,MAL03604,validation
lap,MAL03605,validation
lap,MAL03609,test
lap,MAL03613,train
lap,MAL03614,train
lap,MAL03615,validation
lap,MAL03616,train
lap,MAL03618,train
lap,MAL03619,train
lap,MAL03620,train
lap,MAL03622,train
lap,MAL03624,train
lap,MAL03625,validation
lap,MAL03626,train
lap,MAL03627,train
lap,MAL03628,train
lap,MAL03630,train
lap,MAL03631,train
lap,MAL03633,train
lap,MAL03635,train
lap,MAL03636,train
lap,MAL03637,train
lap,MAL03638,test
lap,MAL03639,test
lap,MAL03640,train
lap,MAL03641,train
lap,MAL03642,train
lap,MAL03643,test
lap,MAL03644,train
lap,MAL03645,test
lap,MAL03646,train
lap,MAL03648,train
lap,MAL03649,train
lap,MAL03652,train
lap,MAL03653,validation
lap,MAL03654,train
lap,MAL03655,train
lap,MAL03656,test
lap,MAL03659,train
lap,MAL03660,train
lap,MAL03661,train
lap,MAL03665,train
lap,MAL03667,test
lap,MAL03668,test
lap,MAL03669,validation
lap,MAL03670,train
lap,MAL03671,train
lap,MAL03672,test
lap,MAL03673,train
lap,MAL03674,train
lap,MAL03675,test
lap,MAL03676,train
lap,MAL03679,train
lap,MAL03680,train
lap,MAL03681,train
lap,MAL03683,train
lap,MAL03684,train
lap,MAL03685,train
lap,MAL03686,train
lap,MAL03689,test
lap,MAL03690,train
lap,MAL03691,train
lap,MAL03692,test
lap,MAL03695,train
lap,MAL03701,train
lap,MAL03702,train
lap,MAL03704,validation
lap,MAL03705,train
lap,MAL03706,train
lap,MAL03707,validation
lap,MAL03710,train
lap,MAL03711,train
lap,MAL03712,train
lap,MAL03713,test
lap,MAL03720,train
lap,MAL03723,train
lap,MAL03724,train
lap,MAL03726,train
lap,MAL03727,test
lap,MAL03728,train
lap,MAL03729,test
lap,MAL03731,train
lap,MAL03734,train
lap,MAL03735,train
lap,MAL03736,train
lap,MAL03737,train
lap,MAL03738,train
lap,MAL03743,train
lap,MAL03744,train
lap,MAL03745,train
lap,MAL03747,train
lap,MAL03750,train
lap,MAL03751,train
lap,MAL03752,train
lap,MAL03754,train
lap,MAL03755,train
lap,MAL03757,train
lap,MAL03758,train
lap,MAL03759,train
lap,MAL03760,train
lap,MAL03761,train
lap,MAL03762,test
lap,MAL03763,train
lap,MAL03764,train
lap,MAL03765,train
lap,MAL03768,train
lap,MAL03769,train
lap,MAL03771,test
lap,MAL03772,train
lap,MAL03776,train
lap,MAL03778,train
lap,MAL03782,train
lap,MAL03783,test
lap,MAL03784,train
lap,MAL03785,train
lap,MAL03786,train
lap,MAL03787,train
lap,MAL03791,train
lap,MAL03793,train
lap,MAL03795,validation
lap,MAL03799,validation
lap,MAL03800,train
lap,MAL03801,train
lap,MAL03802,test
lap,MAL03805,train
lap,MAL03806,test
lap,MAL03807,train
lap,MAL03808,train
lap,MAL03809,test
lap,MAL03810,test
lap,MAL03811,train
lap,MAL03812,train
lap,MAL03813,train
lap,MAL03816,train
lap,MAL03817,validation
lap,MAL03818,train
lap,MAL03819,train
lap,MAL03821,train
lap,MAL03822,train
lap,MAL03823,validation
lap,MAL03824,train
lap,MAL03825,train
lap,MAL03826,train
lap,MAL03827,train
lap,MAL03828,train
lap,MAL03829,train
lap,MAL03832,test
lap,MAL03833,test
lap,MAL03834,train
lap,MAL03835,train
lap,MAL03836,train
lap,MAL03837,train
lap,MAL03838,train
lap,MAL03839,validation
lap,MAL03840,train
lap,MAL03841,test
lap,MAL03842,validation
lap,MAL03843,train
lap,MAL03844,test
lap,MAL03845,train
lap,MAL03846,test
lap,MAL03847,train
lap,MAL03848,train
lap,MAL03849,train
lap,MAL03853,train
lap,MAL03854,train
lap,MAL03858,train
lap,MAL03859,train
lap,MAL03861,train
lap,MAL03863,train
lap,MAL03864,test
lap,MAL03866,test
lap,MAL03868,train
lap,MAL03869,train
lap,MAL03870,train
lap,MAL03873,test
lap,MAL03874,train
lap,MAL03875,test
lap,MAL03876,train
lap,MAL03877,test
lap,MAL03878,validation
lap,MAL03879,train
lap,MAL03880,train
lap,MAL03881,validation
lap,MAL03882,train
lap,MAL03883,train
lap,MAL03885,validation
lap,MAL03886,test
lap,MAL03887,train
lap,MAL03888,train
lap,MAL03889,train
lap,MAL03890,train
lap,MAL03895,test
lap,MAL03896,validation
lap,MAL03898,test
lap,MAL03900,test
lap,MAL03901,test
lap,MAL03902,train
lap,MAL03905,test
lap,MAL03906,train
lap,MAL03907,train
lap,MAL03908,train
lap,MAL03909,train
lap,MAL03910,train
lap,MAL03911,train
lap,MAL03912,test
lap,MAL03913,train
lap,MAL03914,train
lap,MAL03915,train
lap,MAL03916,train
lap,MAL03917,train
lap,MAL03918,train
lap,MAL03919,train
lap,MAL03920,train
lap,MAL03921,train
lap,MAL03922,train
lap,MAL03923,validation
lap,MAL03927,train
lap,MAL03929,train
lap,MAL03930,train
lap,MAL03931,train
lap,MAL03932,train
lap,MAL03935,train
lap,MAL03936,train
lap,MAL03937,test
lap,MAL03939,train
lap,MAL03940,train
lap,MAL03941,train
lap,MAL03942,train
lap,MAL03944,train
lap,MAL03945,train
lap,MAL03946,train
lap,MAL03947,test
lap,MAL03948,train
lap,MAL03950,test
lap,MAL03951,test
lap,MAL03952,validation
